frame,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
90,0.41909972,0.3391454,0.14625199,0.3147096,0.27728218,0.0,0.46514267,0.35048378,1.0,0.3920693,0.4714941,0.23095739,0.48287985,0.0,0.56949216,0.50007236,0.31761009,0.15853429,0.10801056,0.19168244
91,0.51119,0.3648003,0.11877973,0.31330565,0.28675562,0.0,0.43428567,0.23856696,1.0,0.3916229,0.44300154,0.24081911,0.54299366,0.0,0.576766,0.5107642,0.36891073,0.20600279,0.112746134,0.19747362
92,0.4345407,0.36433533,0.2793309,0.3272244,0.29598302,0.0,0.4416445,0.6287855,0.0,0.42177814,0.44310337,0.32061213,0.5892518,0.0,0.600109,0.64289135,0.82703334,0.20709847,0.08711758,0.2089516
93,0.45740733,0.24847354,0.25492594,0.33746907,0.3334194,0.0,0.5290904,0.68157905,0.0,0.34131932,0.5179418,0.40395156,0.39936686,0.0,0.66196895,0.658599,0.66352844,0.13142201,0.1198363,0.16142842
94,0.47686496,0.17993528,0.26928592,0.31087652,0.3334194,0.0,0.52243745,0.5677734,0.0,0.31249756,0.4087974,0.47869995,0.41814777,0.0,0.6443701,0.6297559,0.8540607,0.15571426,0.18678588,0.17586657
95,0.40878725,0.22587332,0.22058536,0.33653918,0.30733025,0.0,0.5031865,0.58511704,1.0,0.33663654,0.41438994,0.6184817,0.38804176,0.0,0.6149301,0.6067539,0.84972507,0.22104576,0.168254,0.19815095
96,0.4476218,0.23357609,0.24296147,0.33746907,0.2889867,1.0,0.5325808,0.31839308,1.0,0.41709092,0.44562325,0.41909304,0.3828792,0.0,0.6550236,0.6153643,0.92422706,0.12242167,0.1327342,0.18836504
97,0.3634284,0.14677398,0.32707772,0.34788498,0.36061737,0.0,0.51460326,0.71569055,0.0,0.5337047,0.37235585,0.54065615,0.38755077,0.0,0.5908695,0.5304137,0.71474826,0.18855195,0.17585018,0.14825028
98,0.32939315,0.18074879,0.3599851,0.34122613,0.41136977,0.0,0.5296395,0.7923175,1.0,0.44949082,0.41611472,0.5496394,0.3789364,0.0,0.5304601,0.47229972,0.9677288,0.18727471,0.099747874,0.20260642
99,0.34816605,0.14961852,0.2457643,0.33867794,0.39805433,0.0,0.4983654,0.6917332,0.0,0.45890278,0.45166755,0.3653951,0.36597767,0.0,0.5695925,0.45315453,0.94251883,0.13488853,0.09094912,0.19025575
100,0.36052236,0.14093222,0.32599863,0.3593633,0.38636374,0.0,0.53510106,0.12913842,1.0,0.4117799,0.46102247,0.591088,0.38413724,0.0,0.5850546,0.5771031,0.95855325,0.14882989,0.11171626,0.1648182
