frame,video_name,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
163,31_dg_1.mp4,0.90075624,0.64972585,0.64486504,0.21837372,0.19656703,1.0,0.46104527,0.8451132,0.0,0.094155475,0.53559595,0.4287823,0.5534072,0.0,0.4381869,0.76888967,0.96454865,0.16538683,0.045769785,0.6690107
164,31_dg_1.mp4,0.88627905,0.5119344,0.72879255,0.24574803,0.23652942,1.0,0.32945448,0.54137105,1.0,0.16665986,0.5270259,0.6284659,0.47545594,1.0,0.5658335,0.6583312,0.69948727,0.38696426,0.017471159,0.790031
165,31_dg_1.mp4,0.9042665,0.54875636,0.6566789,0.2188788,0.24440058,1.0,0.53035915,0.8905003,1.0,0.17647831,0.63527346,0.4527714,0.51902175,1.0,0.5406946,0.7057943,0.713527,0.46919993,0.03622901,0.6257835
166,31_dg_1.mp4,0.8981131,0.6530272,0.7245416,0.24682522,0.2376123,1.0,0.50144696,0.56678504,1.0,0.212006,0.6520351,0.546373,0.5433843,0.0,0.5619411,0.73580307,0.7453909,0.46008548,0.020291347,0.8060919
167,31_dg_1.mp4,0.89062935,0.6326231,0.5723358,0.24051674,0.18979928,1.0,0.5433448,0.5153341,1.0,0.17405644,0.6773324,0.42997164,0.5584209,0.0,0.52296084,0.77793056,0.45450413,0.22473772,0.03486352,0.7694208
168,31_dg_1.mp4,0.8859838,0.5254368,0.63564885,0.24589995,0.1860661,1.0,0.4994051,0.6178893,1.0,0.17313373,0.638455,0.51851594,0.53752863,0.0,0.6124148,0.73838764,0.47875893,0.38777545,0.054917168,0.8128929
169,31_dg_1.mp4,0.87804604,0.45056275,0.48635522,0.25120053,0.2305159,1.0,0.37535843,0.53858495,1.0,0.37312007,0.57376266,0.53800154,0.58005166,0.0,0.514834,0.7442305,0.44035205,0.25302747,0.034951456,0.77209485
170,31_dg_1.mp4,0.89088434,0.43101895,0.5246889,0.22144657,0.19335012,1.0,0.38945854,0.48365673,1.0,0.22572015,0.5943687,0.42720667,0.46763578,0.0,0.49135062,0.7126483,0.37402907,0.13962343,0.041951973,0.80667454
171,31_dg_1.mp4,0.880468,0.4827836,0.46780244,0.21489252,0.19720294,1.0,0.3569638,0.5941508,1.0,0.25345197,0.53300947,0.60507625,0.4927942,0.0,0.48941395,0.6611893,0.38491273,0.14818422,0.031935003,0.78154916
172,31_dg_1.mp4,0.89130116,0.5014855,0.73325735,0.23848931,0.20729226,1.0,0.5787482,0.7253939,1.0,0.25384513,0.6071985,0.5398905,0.50516224,0.0,0.53529674,0.7183153,0.39703184,0.15234402,0.044057876,0.66754454
173,31_dg_1.mp4,0.89405966,0.38088077,0.37937093,0.2403671,0.23891066,1.0,0.47850052,0.11941151,1.0,0.35522762,0.647088,0.46146086,0.56438565,0.0,0.5269172,0.7051129,0.21204768,0.16238585,0.026427561,0.61353254
174,31_dg_1.mp4,0.8924081,0.35618347,0.4577267,0.21724553,0.21429443,1.0,0.47357777,0.2878729,1.0,0.2697339,0.6008772,0.5352866,0.56347436,0.0,0.53442675,0.7107252,0.37493697,0.2356172,0.016995471,0.6611422
175,31_dg_1.mp4,0.88899827,0.43302202,0.3959677,0.21738489,0.22085145,1.0,0.45072088,0.30197957,1.0,0.3633741,0.63525015,0.50061136,0.5639966,0.0,0.45448175,0.74175984,0.34939998,0.17403905,0.040108457,0.5960273
176,31_dg_1.mp4,0.87338203,0.4016111,0.49770454,0.21763448,0.2862237,1.0,0.46665177,0.5814296,1.0,0.52147907,0.5973446,0.6287327,0.57911247,0.0,0.49796814,0.73523635,0.5784039,0.2472416,0.046895828,0.6165267
177,31_dg_1.mp4,0.88240445,0.4430678,0.6335777,0.25618893,0.22432056,1.0,0.49433187,0.23627459,1.0,0.3572019,0.5776327,0.581798,0.5026972,0.0,0.43980986,0.72209865,0.37736285,0.1806814,0.02852264,0.63695353
178,31_dg_1.mp4,0.9032062,0.48546982,0.4712519,0.22187622,0.33204213,1.0,0.45905483,0.51605356,1.0,0.45832896,0.6648067,0.49712932,0.5062448,0.0,0.48141786,0.7665472,0.32451925,0.27071425,0.03421651,0.58648354
179,31_dg_1.mp4,0.9037332,0.47279394,0.46504995,0.22422256,0.23113437,1.0,0.32091615,0.3873209,1.0,0.4365967,0.64699346,0.724455,0.5254591,0.0,0.46808586,0.74189276,0.6028799,0.361474,0.033837378,0.62468576
180,31_dg_1.mp4,0.8965312,0.4565538,0.53030515,0.24591629,0.31987765,1.0,0.36441922,0.22402234,1.0,0.41737553,0.7289403,0.7580407,0.5441494,0.0,0.4771502,0.74089956,0.24995828,0.37252218,0.017328296,0.64623475
181,31_dg_1.mp4,0.8867293,0.48706537,0.5083712,0.249567,0.20310995,0.0,0.37637883,0.522659,1.0,0.28464708,0.71793365,0.5707823,0.50410634,0.0,0.49350256,0.8281097,0.57232434,0.2373881,0.051940374,0.6663356
182,31_dg_1.mp4,0.88762695,0.4495677,0.32850513,0.24580088,0.22846572,1.0,0.34551165,0.41649255,1.0,0.42853588,0.71488965,0.6292657,0.5764722,0.0,0.47189355,0.7223923,0.30320513,0.23137377,0.03294169,0.6451018
183,31_dg_1.mp4,0.8955175,0.46295562,0.4357129,0.23938167,0.21987142,1.0,0.35694242,0.5624669,1.0,0.45582294,0.6546399,0.60109526,0.5314137,0.0,0.41483822,0.697344,0.397917,0.23689657,0.04277985,0.6469663
184,31_dg_1.mp4,0.89064157,0.4589307,0.30136797,0.24619298,0.34754428,1.0,0.3565118,0.24065049,1.0,0.37616447,0.7525359,0.5483859,0.5994662,0.0,0.5687117,0.7031995,0.62515926,0.34698075,0.05657648,0.7916781
185,31_dg_1.mp4,0.8201181,0.53354293,0.6090181,0.21801376,0.41642106,0.0,0.3448485,0.042313576,1.0,0.5840876,0.69103634,0.49720034,0.53967184,1.0,0.42884746,0.6485389,0.52107215,0.599048,0.02755717,0.9195443
186,31_dg_1.mp4,0.77269936,0.35736808,0.6309813,0.2211834,0.45697063,0.0,0.5433618,0.024993626,1.0,0.76900375,0.6912538,0.43208638,0.5458327,1.0,0.370542,0.25713712,0.5371274,0.47347817,0.018644776,0.9384068
187,31_dg_1.mp4,0.7645267,0.37261498,0.6826627,0.24097507,0.62560654,0.0,0.5786937,0.0352673,1.0,0.76334,0.74345404,0.538907,0.50898695,1.0,0.43177065,0.18339698,0.8237075,0.46047777,0.014742245,0.9384126
188,31_dg_1.mp4,0.8464492,0.43345413,0.6474196,0.21919061,0.75500834,1.0,0.5553965,0.40080982,1.0,0.73628676,0.74927825,0.6560628,0.48702398,1.0,0.37989914,0.13836241,0.9055767,0.43745002,0.032298516,0.9482355
189,31_dg_1.mp4,0.8490004,0.4978485,0.70166236,0.21617721,0.7337021,0.0,0.5866647,0.5212295,1.0,0.8031655,0.6712504,0.5590359,0.48416948,1.0,0.45467094,0.26419145,0.9682874,0.60377437,0.028063042,0.926545
190,31_dg_1.mp4,0.87930375,0.5626691,0.46302465,0.2215149,0.7012097,1.0,0.51735836,0.46960664,1.0,0.81442636,0.7085428,0.62576187,0.3861449,1.0,0.4723057,0.16766144,0.99826306,0.6437888,0.037484106,0.77430886
191,31_dg_1.mp4,0.8322864,0.45915142,0.6489006,0.22067082,0.70404774,1.0,0.5028273,0.40436265,1.0,0.8203619,0.68101245,0.6728719,0.47838652,1.0,0.38651088,0.05396286,0.99539727,0.6701849,0.048883468,0.7939845
192,31_dg_1.mp4,0.8597526,0.5011372,0.37592924,0.41296798,0.71649003,1.0,0.26078197,0.90720266,1.0,0.950335,0.7263937,0.74761873,0.3858741,1.0,0.51151085,0.049391754,0.99952173,0.78002584,0.07880935,0.14977513
193,31_dg_1.mp4,0.84460396,0.5340452,0.45283604,0.41965398,0.6548604,1.0,0.26556805,0.97353023,1.0,0.86535627,0.6721692,0.68198854,0.38109028,1.0,0.47666252,0.04831528,0.99781513,0.7767817,0.047671653,0.15815845
194,31_dg_1.mp4,0.86718327,0.34842965,0.5804458,0.21695486,0.62117726,1.0,0.5676721,0.81154686,0.0,0.76967144,0.6539174,0.72182906,0.43967775,1.0,0.42832306,0.0923984,0.9953661,0.7876405,0.041042883,0.7200811
195,31_dg_1.mp4,0.8596184,0.54884183,0.50413275,0.22368443,0.67131954,1.0,0.4909097,0.93900913,1.0,0.8605162,0.61219966,0.56656456,0.3966113,1.0,0.45175904,0.053928852,0.98523,0.75095534,0.038461167,0.46541747
196,31_dg_1.mp4,0.8539255,0.55200297,0.29773605,0.22216706,0.65524554,0.0,0.43133223,0.8531555,0.0,0.88167,0.6005466,0.63331544,0.3866812,1.0,0.46197987,0.055310868,0.9576449,0.6198245,0.034256574,0.31881684
197,31_dg_1.mp4,0.8762311,0.59122604,0.36551788,0.21837726,0.46236455,0.0,0.48401448,0.6685684,0.0,0.6715206,0.7299332,0.5363991,0.44751063,1.0,0.4598089,0.11137184,0.99332446,0.68932813,0.04185915,0.43106297
198,31_dg_1.mp4,0.8651531,0.5483859,0.31248215,0.21959665,0.40314817,1.0,0.5241341,0.8347063,0.0,0.6466619,0.7027835,0.661786,0.4583077,1.0,0.4179516,0.16894068,0.989735,0.63705325,0.060027406,0.45059112
199,31_dg_1.mp4,0.8565158,0.4985936,0.3493713,0.22097962,0.54956084,1.0,0.49728763,0.8816161,1.0,0.75817066,0.5118742,0.5395131,0.4309187,1.0,0.4205322,0.12260215,0.97488767,0.80069,0.03932709,0.42887324
200,31_dg_1.mp4,0.8819164,0.5384276,0.36453515,0.21959665,0.47248295,1.0,0.58489656,0.9276767,1.0,0.6566856,0.63852787,0.5930549,0.44184855,1.0,0.44304553,0.12924272,0.9881351,0.729492,0.04256512,0.6012857
201,31_dg_1.mp4,0.8599135,0.39520493,0.42105567,0.21796803,0.3483614,1.0,0.5516773,0.8424731,1.0,0.5392198,0.6169838,0.75127923,0.42459372,1.0,0.48078412,0.15003288,0.9886812,0.6241524,0.034920838,0.6995118
0,39_dg_1.mp4,0.3611783,0.21397729,0.5388548,0.51943797,0.24412188,0.0,0.10963682,0.21723162,0.0,0.1308147,0.5037704,0.40309772,0.37947887,1.0,0.3721391,0.5031528,0.8340405,0.49650273,0.35068282,0.03988197
1,39_dg_1.mp4,0.24485223,0.2012074,0.59537405,0.38117784,0.25116372,1.0,0.11042607,0.34709263,1.0,0.15923548,0.36022133,0.3603197,0.38222238,1.0,0.4006001,0.5059151,0.6666992,0.61966693,0.22922444,0.058889125
2,39_dg_1.mp4,0.29539934,0.19565816,0.7602896,0.37336648,0.249726,0.0,0.15150754,0.2911192,0.0,0.15752588,0.4900868,0.5309723,0.3519081,1.0,0.29567534,0.5139196,0.82118833,0.37740406,0.13585235,0.06320961
3,39_dg_1.mp4,0.360868,0.18764178,0.79488015,0.3769654,0.24757455,0.0,0.16685869,0.09912284,0.0,0.10949853,0.35607776,0.47338685,0.29256174,1.0,0.2911505,0.5647531,0.89261174,0.33040768,0.10361983,0.06800528
4,39_dg_1.mp4,0.32447934,0.19048376,0.8226052,0.37922603,0.2771985,0.0,0.12412621,0.6840393,0.0,0.089466624,0.3460282,0.5492433,0.37255993,1.0,0.3481697,0.5651474,0.9387811,0.5093244,0.14238906,0.05725789
5,39_dg_1.mp4,0.3215313,0.26640326,0.8002856,0.4986331,0.46102744,0.0,0.37586698,0.9285571,0.0,0.2970966,0.60805094,0.47700447,0.29190502,1.0,0.31882888,0.24040815,0.9961851,0.5085592,0.06976084,0.030023478
6,39_dg_1.mp4,0.3033086,0.28095263,0.50107914,0.37567723,0.58270395,1.0,0.5321103,0.7039021,0.0,0.5787486,0.42832488,0.5037249,0.2594469,1.0,0.39139104,0.21714567,0.9993944,0.56216896,0.06274563,0.036740243
7,39_dg_1.mp4,0.25342324,0.23618862,0.5390883,0.37490126,0.5446713,0.0,0.6257067,0.9540289,1.0,0.5157498,0.3496093,0.5673213,0.25173202,1.0,0.33171302,0.4586297,0.9978776,0.6113906,0.04788583,0.04665313
8,39_dg_1.mp4,0.3147149,0.31802225,0.79570216,0.3799818,0.6027244,1.0,0.66723037,0.12912923,0.0,0.48832512,0.4731887,0.57247514,0.27125803,1.0,0.48169297,0.30233344,0.99948007,0.5376076,0.084180586,0.03719509
9,39_dg_1.mp4,0.27029276,0.2107618,0.5039221,0.3691189,0.6291867,0.0,0.68020785,0.85398644,0.0,0.7399631,0.50265384,0.5549973,0.29611486,1.0,0.38801444,0.1507974,0.9961493,0.5698192,0.09412676,0.047053453
10,39_dg_1.mp4,0.28090543,0.18505523,0.47460204,0.3754993,0.6430253,0.0,0.57603574,0.86565846,0.0,0.34296644,0.61846775,0.48953378,0.26432404,1.0,0.4970173,0.33324164,0.99372053,0.43155566,0.05339327,0.038849965
11,39_dg_1.mp4,0.29797846,0.26393136,0.38048267,0.3754993,0.6364625,1.0,0.69930756,0.4033637,0.0,0.5079085,0.5200876,0.4640756,0.27029592,1.0,0.3736394,0.1211401,0.9870924,0.579968,0.046081953,0.035630513
12,39_dg_1.mp4,0.2809135,0.3033702,0.52152187,0.3754993,0.6403801,1.0,0.7026116,0.22393335,0.0,0.52826595,0.47983655,0.39206058,0.2507147,1.0,0.3768843,0.13759908,0.9969469,0.4317152,0.021488287,0.03553144
13,39_dg_1.mp4,0.26973173,0.20823316,0.5429941,0.37288502,0.6237557,0.0,0.6648947,0.20257033,0.0,0.5698818,0.57673407,0.3555842,0.27184027,1.0,0.5007273,0.17225587,0.99618846,0.40434518,0.034119975,0.03182825
14,39_dg_1.mp4,0.28742823,0.17965843,0.74457973,0.3754993,0.6625013,0.0,0.62338704,0.6370101,0.0,0.3724198,0.54320145,0.5317603,0.28304335,1.0,0.4194365,0.34029657,0.9970396,0.4315545,0.04463951,0.04503585
15,39_dg_1.mp4,0.2789104,0.28524116,0.54184157,0.37702334,0.66063124,1.0,0.6883952,0.9779443,0.0,0.7204378,0.5201485,0.38329467,0.2593195,1.0,0.47322652,0.2689758,0.9996178,0.5274351,0.044024378,0.041448917
16,39_dg_1.mp4,0.26270038,0.22411947,0.71945167,0.3754993,0.6298356,0.0,0.6820178,0.85039127,0.0,0.43666977,0.59031767,0.47037387,0.28153464,1.0,0.49052224,0.42381135,0.9985353,0.5133081,0.035805415,0.052840363
17,39_dg_1.mp4,0.30183658,0.29330567,0.5352048,0.3875962,0.5543116,0.0,0.71212626,0.8421004,0.0,0.5478036,0.42884701,0.45001823,0.2909282,1.0,0.5285623,0.2357734,0.9972314,0.4273335,0.06105469,0.068162784
18,39_dg_1.mp4,0.33048096,0.25169966,0.6941765,0.37377152,0.53752464,0.0,0.6960638,0.19079871,0.0,0.33986,0.5488421,0.37986165,0.29873073,1.0,0.43257612,0.26072234,0.98566693,0.51494116,0.03899119,0.06197889
19,39_dg_1.mp4,0.2819877,0.26143524,0.8446196,0.37625235,0.5455581,0.0,0.6710235,0.83520746,0.0,0.33690947,0.5981619,0.29553798,0.26651865,1.0,0.54549134,0.2835787,0.991482,0.5094521,0.15854207,0.073408335
20,39_dg_1.mp4,0.28473273,0.16960162,0.8095417,0.3763662,0.5938191,0.0,0.7137397,0.43419376,0.0,0.49610254,0.54288965,0.37473354,0.25516376,1.0,0.5103212,0.17188483,0.9969453,0.5225567,0.0267664,0.056339476
21,39_dg_1.mp4,0.33527407,0.30513653,0.47886235,0.37059286,0.620104,0.0,0.6337659,0.97745013,0.0,0.5117656,0.5093885,0.2607027,0.23333263,1.0,0.42173144,0.19103226,0.995891,0.27969816,0.054797757,0.054785874
22,39_dg_1.mp4,0.31777796,0.22125016,0.6974048,0.37713736,0.54725236,0.0,0.67760164,0.8897463,0.0,0.46372935,0.4973228,0.39999366,0.2714671,1.0,0.52092934,0.21987192,0.9983095,0.34782,0.028592851,0.042474005
23,39_dg_1.mp4,0.29334027,0.20350656,0.63083774,0.3704667,0.54336244,1.0,0.68131983,0.27312177,0.0,0.37767714,0.55291647,0.32311884,0.24018876,1.0,0.44182515,0.28941295,0.9972746,0.5999111,0.08043303,0.07007719
24,39_dg_1.mp4,0.30169445,0.2703593,0.7055331,0.38979405,0.56805825,1.0,0.66068035,0.95061976,0.0,0.41016984,0.5283119,0.23946245,0.272107,1.0,0.45872265,0.29985476,0.99818486,0.39344072,0.02684016,0.109166875
25,39_dg_1.mp4,0.30016136,0.21323195,0.6935337,0.38496473,0.55754113,0.0,0.58770025,0.7160329,0.0,0.5192128,0.6003599,0.23533653,0.3006538,1.0,0.3347682,0.15859865,0.99757993,0.48369208,0.060304202,0.073671535
26,39_dg_1.mp4,0.2867328,0.22837074,0.55032396,0.3905026,0.56585574,1.0,0.6826026,0.88940233,0.0,0.45212266,0.63246346,0.30786783,0.33609724,1.0,0.43289742,0.18056948,0.99155945,0.5000595,0.09872714,0.07082272
27,39_dg_1.mp4,0.2868088,0.20930834,0.78797007,0.40793455,0.55548567,0.0,0.6273005,0.9746952,0.0,0.27446645,0.646746,0.28135505,0.3207948,1.0,0.595209,0.22362931,0.9900385,0.4525545,0.3620076,0.07460535
28,39_dg_1.mp4,0.29015672,0.29537672,0.65360856,0.5295987,0.4207501,0.0,0.37163943,0.37158632,0.0,0.40676787,0.56195855,0.35276073,0.36032084,1.0,0.4088596,0.25124866,0.9868264,0.3151012,0.03661934,0.09988496
29,39_dg_1.mp4,0.30346048,0.22786988,0.5037516,0.41897133,0.5157775,0.0,0.57643324,0.38033858,0.0,0.48185754,0.54997844,0.26328343,0.32216015,1.0,0.3788841,0.15141699,0.99756986,0.6049025,0.040039614,0.09350972
30,39_dg_1.mp4,0.33998418,0.37313282,0.46084872,0.41139954,0.45855215,0.0,0.41381386,0.17584348,0.0,0.6436798,0.64484894,0.46973267,0.4607783,1.0,0.40214694,0.24801692,0.9923701,0.5686147,0.049842108,0.086070105
31,39_dg_1.mp4,0.33116135,0.36115146,0.63013387,0.40415376,0.5098752,1.0,0.5911387,0.058269612,0.0,0.4849928,0.48701888,0.31398347,0.3890335,1.0,0.30506018,0.42190665,0.98983276,0.667465,0.04583684,0.08143662
32,39_dg_1.mp4,0.33245417,0.36631796,0.4850538,0.4576816,0.5928326,0.0,0.66920936,0.18283021,0.0,0.7173276,0.6381903,0.19174282,0.41326642,1.0,0.34251517,0.16289963,0.99628675,0.66177565,0.021163173,0.085062705
33,39_dg_1.mp4,0.34018296,0.39639455,0.5147657,0.40747258,0.564628,1.0,0.5828293,0.1332184,0.0,0.7692768,0.58004546,0.37065384,0.3348799,1.0,0.3554115,0.13667744,0.9996055,0.6367964,0.025038477,0.10482629
34,39_dg_1.mp4,0.34330714,0.45201996,0.5382154,0.42645946,0.53775865,0.0,0.5118376,0.29361263,0.0,0.7429064,0.59237677,0.3998763,0.30442587,1.0,0.3125645,0.15860738,0.99926454,0.5955296,0.03698487,0.10540282
35,39_dg_1.mp4,0.3182063,0.34235483,0.34465477,0.5212108,0.41776684,0.0,0.51891667,0.020212498,0.0,0.49208954,0.49215922,0.22718264,0.35682544,1.0,0.38211328,0.2254926,0.98253906,0.32368088,0.022149712,0.11307357
36,39_dg_1.mp4,0.34257,0.4560289,0.59200233,0.54206663,0.43400624,1.0,0.5698752,0.09409699,0.0,0.5492358,0.58061427,0.22178073,0.36803383,1.0,0.4650408,0.20874128,0.99687046,0.46938497,0.038626183,0.12382392
37,39_dg_1.mp4,0.26323912,0.3262981,0.57234454,0.5305239,0.42304626,0.0,0.41409543,0.69917613,0.0,0.5097926,0.5876988,0.608087,0.32268506,1.0,0.41540188,0.16234733,0.997498,0.43871105,0.04831585,0.10206788
38,39_dg_1.mp4,0.31738555,0.3910518,0.3810061,0.5465452,0.44071263,0.0,0.5360393,0.25868675,0.0,0.5813593,0.61596507,0.5676831,0.28919005,1.0,0.39890674,0.0984358,0.99928975,0.68742424,0.02133886,0.12646745
39,39_dg_1.mp4,0.32498628,0.402174,0.43089122,0.5386022,0.44225562,1.0,0.5326883,0.39952266,0.0,0.59241635,0.61605984,0.45703137,0.31440985,1.0,0.41020727,0.111944996,0.99956733,0.4900616,0.025742937,0.10505535
40,39_dg_1.mp4,0.31426558,0.38495722,0.4611006,0.41606414,0.5002054,1.0,0.42470396,0.15778211,0.0,0.5851936,0.62117106,0.2979249,0.3755114,1.0,0.44151238,0.19410291,0.9991366,0.3026679,0.024423847,0.09421159
41,39_dg_1.mp4,0.29518336,0.34559277,0.22367278,0.39430845,0.5780845,0.0,0.59633774,0.26552925,0.0,0.7307374,0.57805544,0.3466499,0.32673633,1.0,0.38629052,0.17094007,0.99211067,0.4450583,0.06401053,0.09204754
42,39_dg_1.mp4,0.31442574,0.3722005,0.5489095,0.5282611,0.47966862,0.0,0.5175238,0.32427448,0.0,0.4872864,0.5564507,0.34033492,0.30466762,1.0,0.3149782,0.18634264,0.9911333,0.5406558,0.016282983,0.05727193
43,39_dg_1.mp4,0.34990215,0.40824598,0.52030176,0.5524669,0.40083963,0.0,0.5976752,0.17917015,0.0,0.4125347,0.49609283,0.3024468,0.3609175,1.0,0.32920408,0.2031053,0.9919849,0.40373808,0.048033513,0.0886044
44,39_dg_1.mp4,0.36767495,0.36093917,0.4688403,0.55044174,0.38600472,0.0,0.43508726,0.27357784,0.0,0.43592665,0.4136845,0.38210544,0.31776312,1.0,0.37450665,0.22687164,0.9899024,0.6057132,0.04828464,0.09004108
45,39_dg_1.mp4,0.3486705,0.48482084,0.55111223,0.47551104,0.51377696,0.0,0.46059966,0.19054878,0.0,0.75365794,0.5368794,0.36351427,0.28016594,1.0,0.3402877,0.10073817,0.9966274,0.6975507,0.019259106,0.07953565
46,39_dg_1.mp4,0.28101078,0.2754098,0.36373633,0.49868312,0.4986383,1.0,0.5205093,0.6620816,0.0,0.6112422,0.42415136,0.34209335,0.27553144,1.0,0.33960223,0.20388734,0.99516356,0.5911337,0.016661031,0.0637014
47,39_dg_1.mp4,0.28299415,0.246031,0.31666192,0.54410815,0.43386698,0.0,0.5671749,0.21263725,0.0,0.5451534,0.5810344,0.44566378,0.2481509,1.0,0.3136968,0.12093577,0.99264467,0.4668938,0.02860348,0.091628745
48,39_dg_1.mp4,0.28149986,0.19864622,0.49318528,0.5344445,0.4545219,0.0,0.3410448,0.4395241,0.0,0.55928975,0.652548,0.51264656,0.2969696,1.0,0.4354916,0.14314194,0.98586625,0.39409328,0.03735709,0.084844396
49,39_dg_1.mp4,0.2684351,0.2544347,0.2655946,0.5264769,0.42463917,0.0,0.41607624,0.8810266,0.0,0.6014345,0.549437,0.29399315,0.25806493,1.0,0.4587645,0.1028824,0.99420655,0.2732587,0.05235584,0.09626745
50,39_dg_1.mp4,0.34609634,0.44155207,0.24335606,0.5274266,0.40484235,0.0,0.38239604,0.4150504,0.0,0.5030722,0.4098229,0.2927494,0.28325948,1.0,0.34293184,0.12286473,0.9980756,0.41514596,0.05474069,0.107736975
51,39_dg_1.mp4,0.2732814,0.22027959,0.24706373,0.5430755,0.4083381,1.0,0.53579247,0.6980631,0.0,0.6430188,0.392869,0.28035346,0.2921007,1.0,0.36688885,0.193323,0.9983412,0.638278,0.07661555,0.087663665
52,39_dg_1.mp4,0.28593874,0.2702541,0.45913407,0.5396781,0.40666935,0.0,0.522233,0.53018075,0.0,0.4600664,0.49331462,0.26937008,0.31331253,1.0,0.423897,0.30036873,0.95531917,0.39936614,0.04213341,0.09055574
53,39_dg_1.mp4,0.2960973,0.3278417,0.2080472,0.5357994,0.3866872,0.0,0.33225533,0.05586319,0.0,0.35339674,0.5992115,0.48898014,0.32392374,1.0,0.38827842,0.28336322,0.9835998,0.351816,0.09911196,0.109013826
54,39_dg_1.mp4,0.28186432,0.28394037,0.4355488,0.5393826,0.38645682,0.0,0.31817153,0.3929334,0.0,0.31829184,0.58891773,0.3595804,0.31710392,1.0,0.4348508,0.44008583,0.9773356,0.42613378,0.27138636,0.10234136
55,39_dg_1.mp4,0.30446917,0.3553217,0.37354395,0.532913,0.45291787,0.0,0.52619433,0.44314757,0.0,0.3917341,0.4768034,0.44611785,0.32118323,1.0,0.34919614,0.24103193,0.9858474,0.45648086,0.03727779,0.077185035
56,39_dg_1.mp4,0.32896563,0.2421704,0.19718318,0.53300446,0.37854016,0.0,0.36303192,0.5270455,0.0,0.37215397,0.42273638,0.43809912,0.33909702,1.0,0.41442415,0.1986284,0.96021664,0.42879173,0.026051609,0.09810301
57,39_dg_1.mp4,0.28533354,0.32334602,0.28955087,0.4998291,0.38814384,1.0,0.305605,0.53481,0.0,0.33843198,0.5230026,0.44603506,0.34298626,1.0,0.3806317,0.27492225,0.97983515,0.61462015,0.080956414,0.089280635
58,39_dg_1.mp4,0.28666654,0.36330757,0.47543192,0.52286637,0.3396606,1.0,0.2783612,0.3478154,0.0,0.28249246,0.5278257,0.66380864,0.31827334,1.0,0.43475586,0.20958427,0.96973586,0.35148177,0.10494551,0.05590445
59,39_dg_1.mp4,0.41195983,0.42847246,0.4286435,0.5454698,0.4174988,0.0,0.5770205,0.08477496,0.0,0.5651975,0.5680482,0.3639925,0.36649463,1.0,0.36936086,0.32611006,0.9899601,0.54046804,0.073216684,0.10287261
60,39_dg_1.mp4,0.3140858,0.311696,0.48583052,0.55584294,0.46095213,0.0,0.569947,0.8193579,0.0,0.41613543,0.56602865,0.386878,0.26466912,1.0,0.30251575,0.18619815,0.9962149,0.3302978,0.095953844,0.06827802
61,39_dg_1.mp4,0.40995046,0.36669648,0.59027284,0.5263438,0.4903492,1.0,0.52354276,0.4666157,0.0,0.57082677,0.5941932,0.41598934,0.31686154,1.0,0.43628663,0.211878,0.9980044,0.5217224,0.09877424,0.08900358
62,39_dg_1.mp4,0.4356,0.3492658,0.44751903,0.5420528,0.43550503,1.0,0.4757559,0.5143751,0.0,0.52543336,0.5020921,0.4573969,0.27936286,1.0,0.44810903,0.29512987,0.999009,0.34161445,0.08268383,0.061268233
63,39_dg_1.mp4,0.3134128,0.22717805,0.29199997,0.52669257,0.44238737,0.0,0.51448137,0.96508515,0.0,0.54194266,0.59832454,0.5114864,0.28777796,1.0,0.39990443,0.19858809,0.99612695,0.29750013,0.051643014,0.035196908
64,39_dg_1.mp4,0.3109122,0.24656738,0.46191737,0.5251404,0.428325,0.0,0.5321073,0.86245924,0.0,0.49845695,0.6003162,0.44895917,0.28565717,1.0,0.3437171,0.24823596,0.9973386,0.38781795,0.02057773,0.04551137
65,39_dg_1.mp4,0.3708779,0.410431,0.4058168,0.45256373,0.3571951,1.0,0.56258994,0.60200727,0.0,0.5032648,0.5891862,0.29816326,0.39382982,1.0,0.4894079,0.37094808,0.9855794,0.45374408,0.08838089,0.07711172
66,39_dg_1.mp4,0.40518725,0.4818479,0.3393176,0.4602825,0.40843675,1.0,0.4789837,0.30772185,0.0,0.4884605,0.6355537,0.573354,0.34398508,1.0,0.34357247,0.21800628,0.9985306,0.30637679,0.08302974,0.044517603
67,39_dg_1.mp4,0.36422196,0.33119965,0.25138083,0.41581276,0.41684675,1.0,0.4437589,0.7274197,0.0,0.47604695,0.5519058,0.2812751,0.26962587,1.0,0.41683343,0.14108945,0.9910903,0.52390796,0.06283092,0.045972787
68,39_dg_1.mp4,0.3703611,0.34658834,0.33599758,0.48487574,0.36250845,1.0,0.32853046,0.3702086,0.0,0.42107198,0.591531,0.36641577,0.4029381,1.0,0.4259223,0.31677985,0.9373944,0.36707675,0.13942334,0.041379042
69,39_dg_1.mp4,0.33671921,0.49487078,0.4020441,0.5002779,0.37198743,0.0,0.38896638,0.15538709,0.0,0.41026893,0.63516164,0.56686354,0.24143751,1.0,0.32748923,0.19076706,0.9771314,0.44546175,0.19135508,0.046686098
70,39_dg_1.mp4,0.31029266,0.25446436,0.2908309,0.5032139,0.3863585,1.0,0.36109886,0.41107917,0.0,0.29454294,0.594015,0.3516698,0.4047439,1.0,0.46707743,0.46654776,0.94709504,0.4068843,0.08097988,0.041367535
